"No.","Time","Source","Destination","Protocol","Length","Sequence Number","Info"
"4204","83.006226","72.246.151.67","10.9.2.177","TCP","1434","1412075","443  >  57268 [PSH, ACK] Seq=1412075 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4205","83.006226","72.246.151.67","10.9.2.177","TCP","1434","1413455","443  >  57268 [ACK] Seq=1413455 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4206","83.006226","72.246.151.67","10.9.2.177","TCP","1434","1414835","443  >  57268 [PSH, ACK] Seq=1414835 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4207","83.006226","72.246.151.67","10.9.2.177","TCP","1434","1416215","443  >  57268 [ACK] Seq=1416215 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4208","83.006226","72.246.151.67","10.9.2.177","TCP","1434","1417595","443  >  57268 [PSH, ACK] Seq=1417595 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4209","83.006226","72.246.151.67","10.9.2.177","TCP","1434","1418975","443  >  57268 [ACK] Seq=1418975 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4210","83.006226","72.246.151.67","10.9.2.177","TCP","1434","1420355","443  >  57268 [PSH, ACK] Seq=1420355 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4211","83.006226","72.246.151.67","10.9.2.177","TCP","1434","1421735","443  >  57268 [ACK] Seq=1421735 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4212","83.006226","72.246.151.67","10.9.2.177","TCP","1434","1423115","443  >  57268 [PSH, ACK] Seq=1423115 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4213","83.006226","72.246.151.67","10.9.2.177","TCP","1434","1424495","443  >  57268 [ACK] Seq=1424495 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4214","83.006226","72.246.151.67","10.9.2.177","TLSv1.2","1434","1425875","Application Data"
"4215","83.006374","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1427255 Win=4215 Len=0"
"4216","83.006531","72.246.151.67","10.9.2.177","TCP","1434","1427255","443  >  57268 [ACK] Seq=1427255 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4217","83.006531","72.246.151.67","10.9.2.177","TCP","1434","1428635","443  >  57268 [PSH, ACK] Seq=1428635 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4218","83.006531","72.246.151.67","10.9.2.177","TCP","1434","1430015","443  >  57268 [ACK] Seq=1430015 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4219","83.006531","72.246.151.67","10.9.2.177","TCP","1434","1431395","443  >  57268 [PSH, ACK] Seq=1431395 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4220","83.006531","72.246.151.67","10.9.2.177","TCP","1434","1432775","443  >  57268 [ACK] Seq=1432775 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4221","83.006531","72.246.151.67","10.9.2.177","TCP","1434","1434155","443  >  57268 [PSH, ACK] Seq=1434155 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4222","83.006531","72.246.151.67","10.9.2.177","TCP","1434","1435535","443  >  57268 [ACK] Seq=1435535 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4223","83.006531","72.246.151.67","10.9.2.177","TCP","1434","1436915","443  >  57268 [PSH, ACK] Seq=1436915 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4224","83.006572","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1438295 Win=4215 Len=0"
"4225","83.006857","72.246.151.67","10.9.2.177","TCP","1434","1438295","443  >  57268 [ACK] Seq=1438295 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4226","83.006857","72.246.151.67","10.9.2.177","TCP","1434","1439675","443  >  57268 [PSH, ACK] Seq=1439675 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4227","83.006886","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1441055 Win=4215 Len=0"
"4228","83.007808","72.246.151.67","10.9.2.177","TCP","1434","1441055","443  >  57268 [ACK] Seq=1441055 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4229","83.007808","72.246.151.67","10.9.2.177","TLSv1.2","1434","1442435","Application Data"
"4230","83.007857","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1443815 Win=4215 Len=0"
"4231","83.009764","72.246.151.67","10.9.2.177","TCP","1434","1443815","443  >  57268 [ACK] Seq=1443815 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4232","83.009764","72.246.151.67","10.9.2.177","TCP","1434","1445195","443  >  57268 [PSH, ACK] Seq=1445195 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4233","83.009764","72.246.151.67","10.9.2.177","TCP","1434","1446575","443  >  57268 [ACK] Seq=1446575 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4234","83.009764","72.246.151.67","10.9.2.177","TLSv1.2","1434","1447955","Application Data"
"4235","83.009809","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1449335 Win=4215 Len=0"
"4236","83.010151","72.246.151.67","10.9.2.177","TCP","1434","1449335","443  >  57268 [ACK] Seq=1449335 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4237","83.011801","72.246.151.67","10.9.2.177","TCP","1434","1450715","443  >  57268 [ACK] Seq=1450715 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4238","83.011801","72.246.151.67","10.9.2.177","TCP","1434","1452095","443  >  57268 [PSH, ACK] Seq=1452095 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4239","83.011801","72.246.151.67","10.9.2.177","TCP","1434","1453475","443  >  57268 [ACK] Seq=1453475 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4240","83.011830","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1454855 Win=4215 Len=0"
"4241","83.017641","72.246.151.67","10.9.2.177","TCP","1434","1454855","443  >  57268 [PSH, ACK] Seq=1454855 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4242","83.017641","72.246.151.67","10.9.2.177","TCP","1434","1456235","443  >  57268 [ACK] Seq=1456235 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4243","83.017641","72.246.151.67","10.9.2.177","TCP","1434","1457615","443  >  57268 [PSH, ACK] Seq=1457615 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4244","83.017641","72.246.151.67","10.9.2.177","TCP","1434","1458995","443  >  57268 [ACK] Seq=1458995 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4245","83.017641","72.246.151.67","10.9.2.177","TCP","1434","1460375","443  >  57268 [PSH, ACK] Seq=1460375 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4246","83.017641","72.246.151.67","10.9.2.177","TCP","1434","1461755","443  >  57268 [ACK] Seq=1461755 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4247","83.017641","72.246.151.67","10.9.2.177","TCP","1434","1463135","443  >  57268 [PSH, ACK] Seq=1463135 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4248","83.017641","72.246.151.67","10.9.2.177","TLSv1.2","1434","1464515","Application Data"
"4249","83.017641","72.246.151.67","10.9.2.177","TCP","1434","1465895","443  >  57268 [PSH, ACK] Seq=1465895 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4250","83.017641","72.246.151.67","10.9.2.177","TCP","1434","1467275","443  >  57268 [ACK] Seq=1467275 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4251","83.017641","72.246.151.67","10.9.2.177","TCP","1434","1468655","443  >  57268 [PSH, ACK] Seq=1468655 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4252","83.017641","72.246.151.67","10.9.2.177","TCP","1434","1470035","443  >  57268 [ACK] Seq=1470035 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4253","83.017710","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1471415 Win=4215 Len=0"
"4254","83.017796","72.246.151.67","10.9.2.177","TCP","1434","1471415","443  >  57268 [PSH, ACK] Seq=1471415 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4255","83.018106","72.246.151.67","10.9.2.177","TCP","1434","1472795","443  >  57268 [ACK] Seq=1472795 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4256","83.018130","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1474175 Win=4215 Len=0"
"4257","83.018186","72.246.151.67","10.9.2.177","TCP","1434","1474175","443  >  57268 [PSH, ACK] Seq=1474175 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4258","83.018649","72.246.151.67","10.9.2.177","TCP","1434","1475555","443  >  57268 [ACK] Seq=1475555 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4259","83.018678","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1476935 Win=4215 Len=0"
"4260","83.019335","72.246.151.67","10.9.2.177","TCP","1434","1476935","443  >  57268 [PSH, ACK] Seq=1476935 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4261","83.019335","72.246.151.67","10.9.2.177","TCP","1434","1478315","443  >  57268 [ACK] Seq=1478315 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4262","83.019371","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1479695 Win=4215 Len=0"
"4263","83.020113","72.246.151.67","10.9.2.177","TCP","1434","1479695","443  >  57268 [PSH, ACK] Seq=1479695 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4264","83.021709","72.246.151.67","10.9.2.177","TLSv1.2","1434","1481075","Application Data"
"4265","83.021709","72.246.151.67","10.9.2.177","TCP","1434","1482455","443  >  57268 [PSH, ACK] Seq=1482455 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4266","83.021835","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1483835 Win=4215 Len=0"
"4267","83.021937","72.246.151.67","10.9.2.177","TCP","1434","1483835","443  >  57268 [ACK] Seq=1483835 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4268","83.021937","72.246.151.67","10.9.2.177","TCP","1434","1485215","443  >  57268 [PSH, ACK] Seq=1485215 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4269","83.021983","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1486595 Win=4215 Len=0"
"4270","83.022318","72.246.151.67","10.9.2.177","TCP","1434","1486595","443  >  57268 [ACK] Seq=1486595 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4271","83.022318","72.246.151.67","10.9.2.177","TCP","1434","1487975","443  >  57268 [PSH, ACK] Seq=1487975 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4272","83.022359","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1489355 Win=4215 Len=0"
"4273","83.028758","72.246.151.67","10.9.2.177","TLSv1.2","1434","1489355","Application Data"
"4274","83.028758","72.246.151.67","10.9.2.177","TCP","1434","1490735","443  >  57268 [PSH, ACK] Seq=1490735 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4275","83.028758","72.246.151.67","10.9.2.177","TCP","1434","1492115","443  >  57268 [ACK] Seq=1492115 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4276","83.028758","72.246.151.67","10.9.2.177","TCP","1434","1493495","443  >  57268 [PSH, ACK] Seq=1493495 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4277","83.028758","72.246.151.67","10.9.2.177","TCP","1434","1494875","443  >  57268 [ACK] Seq=1494875 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4278","83.028758","72.246.151.67","10.9.2.177","TCP","1434","1496255","443  >  57268 [PSH, ACK] Seq=1496255 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4279","83.028758","72.246.151.67","10.9.2.177","TCP","1434","1497635","443  >  57268 [ACK] Seq=1497635 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4280","83.028758","72.246.151.67","10.9.2.177","TCP","1434","1499015","443  >  57268 [PSH, ACK] Seq=1499015 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4281","83.028758","72.246.151.67","10.9.2.177","TCP","1434","1500395","443  >  57268 [ACK] Seq=1500395 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4282","83.028758","72.246.151.67","10.9.2.177","TCP","1434","1501775","443  >  57268 [PSH, ACK] Seq=1501775 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4283","83.028758","72.246.151.67","10.9.2.177","TCP","1434","1503155","443  >  57268 [ACK] Seq=1503155 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4284","83.028758","72.246.151.67","10.9.2.177","TCP","1434","1504535","443  >  57268 [PSH, ACK] Seq=1504535 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4285","83.028891","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1505915 Win=4215 Len=0"
"4286","83.028938","72.246.151.67","10.9.2.177","TLSv1.2","1434","1505915","Application Data"
"4287","83.028948","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1507295 Win=4215 Len=0"
"4288","83.029622","72.246.151.67","10.9.2.177","TCP","1434","1507295","443  >  57268 [PSH, ACK] Seq=1507295 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4289","83.029622","72.246.151.67","10.9.2.177","TCP","1434","1508675","443  >  57268 [ACK] Seq=1508675 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4290","83.029668","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1510055 Win=4215 Len=0"
"4291","83.030406","72.246.151.67","10.9.2.177","TCP","1434","1510055","443  >  57268 [PSH, ACK] Seq=1510055 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4292","83.030748","72.246.151.67","10.9.2.177","TCP","1434","1511435","443  >  57268 [ACK] Seq=1511435 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4293","83.030748","72.246.151.67","10.9.2.177","TCP","1434","1512815","443  >  57268 [PSH, ACK] Seq=1512815 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4294","83.030773","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1514195 Win=4215 Len=0"
"4295","83.032169","72.246.151.67","10.9.2.177","TCP","1434","1514195","443  >  57268 [PSH, ACK] Seq=1514195 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4296","83.032169","72.246.151.67","10.9.2.177","TCP","1434","1515575","443  >  57268 [ACK] Seq=1515575 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4297","83.032191","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1516955 Win=4215 Len=0"
"4298","83.032544","72.246.151.67","10.9.2.177","TCP","1434","1516955","443  >  57268 [PSH, ACK] Seq=1516955 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4299","83.032544","72.246.151.67","10.9.2.177","TCP","1434","1518335","443  >  57268 [ACK] Seq=1518335 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4300","83.032561","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1519715 Win=4215 Len=0"
"4301","83.033279","72.246.151.67","10.9.2.177","TCP","1434","1519715","443  >  57268 [PSH, ACK] Seq=1519715 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4302","83.033290","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1521095 Win=4215 Len=0"
"4303","83.033642","72.246.151.67","10.9.2.177","TCP","1434","1521095","443  >  57268 [ACK] Seq=1521095 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4304","83.033997","72.246.151.67","10.9.2.177","TLSv1.2","1434","1522475","Application Data"
"4305","83.034039","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1523855 Win=4215 Len=0"
"4306","83.034883","72.246.151.67","10.9.2.177","TCP","1434","1523855","443  >  57268 [ACK] Seq=1523855 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4307","83.034883","72.246.151.67","10.9.2.177","TCP","1434","1525235","443  >  57268 [PSH, ACK] Seq=1525235 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4308","83.034957","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1526615 Win=4215 Len=0"
"4309","83.036316","72.246.151.67","10.9.2.177","TCP","1434","1526615","443  >  57268 [ACK] Seq=1526615 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4310","83.036316","72.246.151.67","10.9.2.177","TCP","1434","1527995","443  >  57268 [PSH, ACK] Seq=1527995 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4311","83.036357","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1529375 Win=4215 Len=0"
"4312","83.036443","72.246.151.67","10.9.2.177","TLSv1.2","1434","1529375","Application Data"
"4313","83.036443","72.246.151.67","10.9.2.177","TCP","1434","1530755","443  >  57268 [PSH, ACK] Seq=1530755 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4314","83.036460","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1532135 Win=4215 Len=0"
"4315","83.037843","72.246.151.67","10.9.2.177","TCP","1434","1532135","443  >  57268 [ACK] Seq=1532135 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4316","83.037843","72.246.151.67","10.9.2.177","TCP","1434","1533515","443  >  57268 [PSH, ACK] Seq=1533515 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4317","83.037930","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1534895 Win=4215 Len=0"
"4318","83.038095","72.246.151.67","10.9.2.177","TCP","1434","1534895","443  >  57268 [ACK] Seq=1534895 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4319","83.038968","72.246.151.67","10.9.2.177","TCP","1434","1536275","443  >  57268 [PSH, ACK] Seq=1536275 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4320","83.038986","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1537655 Win=4215 Len=0"
"4321","83.039846","72.246.151.67","10.9.2.177","TCP","1434","1537655","443  >  57268 [ACK] Seq=1537655 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4322","83.039846","72.246.151.67","10.9.2.177","TCP","1434","1539035","443  >  57268 [PSH, ACK] Seq=1539035 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4323","83.039863","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1540415 Win=4215 Len=0"
"4324","83.042666","72.246.151.67","10.9.2.177","TCP","1434","1540415","443  >  57268 [ACK] Seq=1540415 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4325","83.042666","72.246.151.67","10.9.2.177","TCP","1434","1541795","443  >  57268 [PSH, ACK] Seq=1541795 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4326","83.042666","72.246.151.67","10.9.2.177","TCP","1434","1543175","443  >  57268 [ACK] Seq=1543175 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4327","83.042764","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1544555 Win=4215 Len=0"
"4328","83.043745","72.246.151.67","10.9.2.177","TCP","1434","1544555","443  >  57268 [PSH, ACK] Seq=1544555 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4329","83.043745","72.246.151.67","10.9.2.177","TLSv1.2","1434","1545935","Application Data"
"4330","83.043745","72.246.151.67","10.9.2.177","TCP","1434","1547315","443  >  57268 [PSH, ACK] Seq=1547315 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4331","83.043800","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1548695 Win=4215 Len=0"
"4332","83.045219","72.246.151.67","10.9.2.177","TCP","1434","1548695","443  >  57268 [ACK] Seq=1548695 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4333","83.045219","72.246.151.67","10.9.2.177","TCP","1434","1550075","443  >  57268 [PSH, ACK] Seq=1550075 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4334","83.045251","10.9.2.177","72.246.151.67","TCP","54","502","57268  >  443 [ACK] Seq=502 Ack=1551455 Win=4215 Len=0"
"4335","83.045539","72.246.151.67","10.9.2.177","TCP","1434","1551455","443  >  57268 [ACK] Seq=1551455 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"4336","83.046368","72.246.151.67","10.9.2.177","TCP","1434","1552835","443  >  57268 [PSH, ACK] Seq=1552835 Ack=502 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
